InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
578694,22197,SMALL POPCORN HOLDER,6,06/19/2011 16:32,0.82,12674,Netherlands
578218,21755,LOVE BUILDING BLOCK WORD,9,04/08/2011 08:38,6.55,13251,United Kingdom
556242,22961,JAM MAKING SET PRINTED,11,08/13/2011 14:14,1.53,12561,Ireland
548419,22197,SMALL POPCORN HOLDER,8,03/24/2011 13:22,0.91,12859,United Kingdom
565438,21754,HOME BUILDING BLOCK WORD,4,04/06/2011 18:50,6.54,12700,Ireland
546683,21212,PACK OF 72 RETROSPOT CAKE CASES,1,10/03/2011 11:36,0.48,12436,United Kingdom
581914,22383,LUNCH BAG SUKI DESIGN,8,03/20/2011 12:12,1.83,12629,Germany
573668,22197,SMALL POPCORN HOLDER,13,08/19/2011 19:46,0.86,13238,United Kingdom
545943,22752,SET 7 BABUSHKA NESTING BOXES,14,02/13/2011 08:52,8.68,12492,United Kingdom
568854,84879,ASSORTED COLOUR BIRD ORNAMENT,12,05/02/2011 19:42,1.53,12442,United Kingdom
566480,22383,LUNCH BAG SUKI DESIGN,4,03/08/2011 18:41,1.89,15394,United Kingdom
550996,20727,LUNCH BAG BLACK SKULL.,2,03/12/2011 09:53,1.52,12911,United Kingdom
577213,23298,SPOTTY BUNTING,4,02/13/2011 16:06,5.04,15716,Germany
575683,23298,SPOTTY BUNTING,7,12/27/2010 11:28,5.09,13537,United Kingdom
564853,22086,PAPER CHAIN KIT 50'S CHRISTMAS,3,02/14/2011 19:46,2.86,16067,France
568874,22086,PAPER CHAIN KIT 50'S CHRISTMAS,10,05/02/2011 08:19,2.72,12669,Germany
580471,21754,HOME BUILDING BLOCK WORD,6,04/11/2011 07:22,6.29,14512,Netherlands
552704,21754,HOME BUILDING BLOCK WORD,4,04/09/2011 15:24,6.7,13563,United Kingdom
566036,22138,BAKING SET 9 PIECE RETROSPOT,7,01/31/2011 16:33,4.66,15483,United Kingdom
584732,22961,JAM MAKING SET PRINTED,7,06/19/2011 10:31,1.54,14905,Germany
545783,84879,ASSORTED COLOUR BIRD ORNAMENT,6,03/17/2011 12:26,1.61,12861,Germany
578949,22383,LUNCH BAG SUKI DESIGN,4,05/10/2011 18:18,1.89,14112,United Kingdom
541615,21931,JUMBO STORAGE BAG SUKI,4,12/07/2011 17:12,2.06,14501,United Kingdom
584456,20727,LUNCH BAG BLACK SKULL.,5,08/04/2011 07:41,1.59,13010,United Kingdom
563174,21931,JUMBO STORAGE BAG SUKI,11,03/19/2011 19:10,2.05,13244,United Kingdom
576595,71053,WHITE METAL LANTERN,20,08/24/2011 18:46,3.32,13211,United Kingdom
559181,20727,LUNCH BAG BLACK SKULL.,13,06/10/2011 09:03,1.83,13731,Spain
569408,22633,HAND WARMER UNION JACK,1,10/24/2011 11:45,1.98,12894,United Kingdom
568546,71053,WHITE METAL LANTERN,7,09/05/2011 13:50,3.32,13266,Belgium
556800,71053,WHITE METAL LANTERN,12,03/16/2011 13:02,3.1,12751,United Kingdom
560035,22086,PAPER CHAIN KIT 50'S CHRISTMAS,1,03/17/2011 08:38,3.26,13258,United Kingdom
536575,22086,PAPER CHAIN KIT 50'S CHRISTMAS,12,02/24/2011 19:43,2.97,13825,United Kingdom
583166,21754,HOME BUILDING BLOCK WORD,9,08/22/2011 07:00,6.56,12447,United Kingdom
565114,84406B,CREAM CUPID HEARTS COAT HANGER,14,09/17/2011 12:02,2.68,12588,United Kingdom
561014,22383,LUNCH BAG SUKI DESIGN,10,10/29/2011 09:39,1.89,12897,Germany
576868,21755,LOVE BUILDING BLOCK WORD,1,05/21/2011 11:36,5.93,15874,United Kingdom
544625,71053,WHITE METAL LANTERN,1,11/13/2011 14:10,3.77,14334,Spain
562409,21929,JUMBO BAG PINK VINTAGE PAISLEY,1,03/20/2011 16:11,2.17,14292,United Kingdom
540704,22178,VICTORIAN GLASS HANGING T-LIGHT,1,11/14/2011 10:25,1.14,12978,United Kingdom
545650,22752,SET 7 BABUSHKA NESTING BOXES,9,11/15/2011 07:51,7.16,13269,United Kingdom
567249,23203,JUMBO BAG DOILEY PATTERNS,10,04/13/2011 11:51,2.36,13751,United Kingdom
545967,23298,SPOTTY BUNTING,5,03/01/2011 14:33,5.2,14250,Germany
577663,23203,JUMBO BAG DOILEY PATTERNS,5,02/03/2011 17:45,2.08,13918,Netherlands
564822,22138,BAKING SET 9 PIECE RETROSPOT,6,01/20/2011 07:11,5.57,13693,United Kingdom
551447,85099B,JUMBO BAG RED RETROSPOT,7,07/18/2011 14:24,2.36,,Portugal
582498,23084,RABBIT NIGHT LIGHT,6,03/08/2011 16:10,1.94,13643,United Kingdom
540112,85123A,WHITE HANGING HEART T-LIGHT HOLDER,9,08/30/2011 09:04,2.92,12648,Ireland
559722,21931,JUMBO STORAGE BAG SUKI,5,04/01/2011 07:07,2.16,14617,United Kingdom
543521,21929,JUMBO BAG PINK VINTAGE PAISLEY,10,11/14/2011 19:03,2.15,12775,United Kingdom
568842,21730,GLASS STAR FROSTED T-LIGHT HOLDER,6,05/08/2011 15:46,4.83,14465,United Kingdom
583776,22633,HAND WARMER UNION JACK,13,12/28/2010 11:09,1.68,13798,United Kingdom
540835,23203,JUMBO BAG DOILEY PATTERNS,11,04/09/2011 16:56,2.15,12930,United Kingdom
556161,84029E,RED WOOLLY HOTTIE WHITE HEART,3,09/17/2011 15:09,3.94,14457,Portugal
539666,22086,PAPER CHAIN KIT 50'S CHRISTMAS,13,09/17/2011 08:47,2.72,13164,United Kingdom
587278,22178,VICTORIAN GLASS HANGING T-LIGHT,10,02/24/2011 09:43,1.22,12718,United Kingdom
549154,22138,BAKING SET 9 PIECE RETROSPOT,3,04/30/2011 07:51,4.65,14491,Germany
C561967,22423,REGENCY CAKESTAND 3 TIER,-7,10/26/2011 18:59,12.88,12449,Ireland
572606,21071,VINTAGE BILLBOARD DRINK ME MUG,1,09/12/2011 11:55,1.08,12625,United Kingdom
559281,20725,LUNCH BAG RED RETROSPOT,5,05/14/2011 10:02,1.66,14539,United Kingdom
559412,23298,SPOTTY BUNTING,13,05/09/2011 16:07,5.68,13053,United Kingdom
540426,85099B,JUMBO BAG RED RETROSPOT,3,05/07/2011 10:09,2.16,13255,United Kingdom
546056,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,13,12/08/2010 13:07,3.59,13794,Portugal
583509,21929,JUMBO BAG PINK VINTAGE PAISLEY,9,08/06/2011 09:18,2.15,13704,United Kingdom
545899,22086,PAPER CHAIN KIT 50'S CHRISTMAS,8,02/25/2011 08:19,3.04,,United Kingdom
582629,84406B,CREAM CUPID HEARTS COAT HANGER,8,11/19/2011 17:28,2.68,13295,Germany
567272,22633,HAND WARMER UNION JACK,11,02/23/2011 10:45,1.85,12765,United Kingdom
555251,21931,JUMBO STORAGE BAG SUKI,1,10/31/2011 14:12,2.12,12743,United Kingdom
566275,84406B,CREAM CUPID HEARTS COAT HANGER,13,03/04/2011 14:52,2.69,12831,Spain
562049,21212,PACK OF 72 RETROSPOT CAKE CASES,10,06/06/2011 08:03,0.46,13633,United Kingdom
543638,22423,REGENCY CAKESTAND 3 TIER,8,03/25/2011 19:09,13.55,13479,United Kingdom
551654,21929,JUMBO BAG PINK VINTAGE PAISLEY,3,02/15/2011 18:26,2.04,14093,United Kingdom
557791,22383,LUNCH BAG SUKI DESIGN,6,10/18/2011 14:45,1.5,12984,United Kingdom
587248,21931,JUMBO STORAGE BAG SUKI,15,03/01/2011 11:46,2.16,13523,United Kingdom
541085,22960,JAM MAKING SET WITH JARS,19,10/27/2011 12:15,4.79,13270,United Kingdom
564351,71053,WHITE METAL LANTERN,17,05/07/2011 17:38,3.47,13203,United Kingdom
570330,21929,JUMBO BAG PINK VINTAGE PAISLEY,9,03/09/2011 11:44,1.96,13661,United Kingdom
579542,22632,HAND WARMER RED POLKA DOT,6,06/12/2011 16:59,2.06,15630,United Kingdom
559562,22960,JAM MAKING SET WITH JARS,17,11/19/2011 12:39,4.71,13178,Ireland
548324,21931,JUMBO STORAGE BAG SUKI,5,07/01/2011 12:45,1.89,12575,United Kingdom
559512,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,08/10/2011 15:32,2.44,13670,United Kingdom
551438,21212,PACK OF 72 RETROSPOT CAKE CASES,13,04/04/2011 17:00,0.48,13517,United Kingdom
553591,22752,SET 7 BABUSHKA NESTING BOXES,10,03/14/2011 15:14,7.18,13226,United Kingdom
579626,21071,VINTAGE BILLBOARD DRINK ME MUG,14,04/14/2011 07:08,1.12,13849,United Kingdom
536553,21754,HOME BUILDING BLOCK WORD,6,03/13/2011 13:27,6.52,12555,United Kingdom
556821,85123A,WHITE HANGING HEART T-LIGHT HOLDER,10,04/06/2011 07:39,2.5,12849,Netherlands
552425,21929,JUMBO BAG PINK VINTAGE PAISLEY,7,06/08/2011 08:33,2.19,13459,Spain
571724,21212,PACK OF 72 RETROSPOT CAKE CASES,1,05/02/2011 09:03,0.46,13032,United Kingdom
536443,21755,LOVE BUILDING BLOCK WORD,24,09/27/2011 10:36,6.71,13176,United Kingdom
549381,22633,HAND WARMER UNION JACK,1,10/29/2011 16:35,2.08,13358,United Kingdom
571022,21071,VINTAGE BILLBOARD DRINK ME MUG,4,01/31/2011 08:51,1.13,12834,United Kingdom
572113,20727,LUNCH BAG BLACK SKULL.,10,03/20/2011 12:57,1.61,13222,Spain
564819,22423,REGENCY CAKESTAND 3 TIER,18,01/13/2011 16:54,12.32,13693,United Kingdom
566441,22178,VICTORIAN GLASS HANGING T-LIGHT,6,10/07/2011 12:31,1.25,14149,Germany
549533,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,1,04/24/2011 10:50,3.65,15191,United Kingdom
552540,22178,VICTORIAN GLASS HANGING T-LIGHT,1,10/16/2011 08:50,1.22,12489,United Kingdom
570441,23298,SPOTTY BUNTING,1,11/05/2011 13:01,5.1,13113,United Kingdom
547136,84879,ASSORTED COLOUR BIRD ORNAMENT,1,05/24/2011 14:16,1.63,13268,Germany
542761,22960,JAM MAKING SET WITH JARS,16,02/18/2011 18:59,4.01,13357,United Kingdom
549050,22138,BAKING SET 9 PIECE RETROSPOT,1,03/17/2011 10:17,4.68,15251,United Kingdom
573622,22086,PAPER CHAIN KIT 50'S CHRISTMAS,1,11/19/2011 10:23,3.12,13305,Belgium
579940,22423,REGENCY CAKESTAND 3 TIER,2,11/14/2011 11:22,14.07,14487,United Kingdom
561154,23298,SPOTTY BUNTING,8,10/10/2011 07:20,4.91,12865,United Kingdom
548637,22423,REGENCY CAKESTAND 3 TIER,4,02/08/2011 14:30,14.11,15747,United Kingdom
555467,22960,JAM MAKING SET WITH JARS,2,11/12/2011 12:59,4.11,12878,France
538688,22178,VICTORIAN GLASS HANGING T-LIGHT,1,04/12/2011 12:04,1.19,15139,France
C542626,22632,HAND WARMER RED POLKA DOT,-8,03/26/2011 19:47,1.91,13776,Portugal
582461,20725,LUNCH BAG RED RETROSPOT,4,09/29/2011 10:36,1.73,12611,United Kingdom
C557952,23203,JUMBO BAG DOILEY PATTERNS,-2,09/12/2011 12:31,1.94,14729,Portugal
558043,21071,VINTAGE BILLBOARD DRINK ME MUG,19,02/22/2011 17:46,1.05,12885,United Kingdom
582987,22197,SMALL POPCORN HOLDER,7,05/06/2011 14:58,0.89,12964,United Kingdom
547990,22752,SET 7 BABUSHKA NESTING BOXES,14,03/19/2011 18:43,7.56,13435,United Kingdom
552234,84406B,CREAM CUPID HEARTS COAT HANGER,9,07/19/2011 16:51,2.86,12794,United Kingdom
558260,21754,HOME BUILDING BLOCK WORD,1,10/15/2011 11:29,6.75,13327,United Kingdom
560769,84879,ASSORTED COLOUR BIRD ORNAMENT,6,02/27/2011 15:39,1.8,13207,United Kingdom
C566347,21212,PACK OF 72 RETROSPOT CAKE CASES,-3,06/09/2011 08:56,0.46,12567,United Kingdom
583634,22960,JAM MAKING SET WITH JARS,10,11/19/2011 16:38,4.48,13234,United Kingdom
557575,21212,PACK OF 72 RETROSPOT CAKE CASES,1,12/20/2010 10:11,0.38,16494,United Kingdom
543900,23298,SPOTTY BUNTING,9,09/22/2011 10:00,5.17,13120,United Kingdom
549323,23084,RABBIT NIGHT LIGHT,10,08/02/2011 08:44,1.99,12959,United Kingdom
575144,22632,HAND WARMER RED POLKA DOT,4,04/19/2011 08:15,1.83,12796,United Kingdom
558229,85099B,JUMBO BAG RED RETROSPOT,4,03/05/2011 16:29,1.88,14138,United Kingdom
568424,21730,GLASS STAR FROSTED T-LIGHT HOLDER,6,07/30/2011 16:10,4.58,13239,France
565377,22178,VICTORIAN GLASS HANGING T-LIGHT,16,03/09/2011 18:40,1.16,12762,United Kingdom
549879,21730,GLASS STAR FROSTED T-LIGHT HOLDER,13,05/14/2011 19:05,4.4,13404,United Kingdom
579946,21754,HOME BUILDING BLOCK WORD,4,05/04/2011 17:10,5.42,14487,United Kingdom
569343,21931,JUMBO STORAGE BAG SUKI,15,03/24/2011 08:47,2.1,12617,United Kingdom
580372,21212,PACK OF 72 RETROSPOT CAKE CASES,16,12/31/2010 19:14,0.45,13845,United Kingdom
578483,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,8,03/01/2011 07:10,3.99,14148,United Kingdom
563978,22961,JAM MAKING SET PRINTED,6,09/24/2011 08:58,1.38,13056,United Kingdom
587127,84029E,RED WOOLLY HOTTIE WHITE HEART,8,02/07/2011 13:25,3.77,13127,Germany
571487,23298,SPOTTY BUNTING,6,03/01/2011 13:28,5.37,14208,United Kingdom
576454,21929,JUMBO BAG PINK VINTAGE PAISLEY,6,09/06/2011 10:36,2.13,12760,Ireland
560607,22960,JAM MAKING SET WITH JARS,6,08/15/2011 11:23,4.44,12585,United Kingdom
562483,21931,JUMBO STORAGE BAG SUKI,14,05/09/2011 15:00,2.13,13188,United Kingdom
578290,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,1,04/07/2011 07:54,3.85,13934,United Kingdom
578154,21212,PACK OF 72 RETROSPOT CAKE CASES,15,04/23/2011 18:54,0.42,12763,France
561463,71053,WHITE METAL LANTERN,8,06/26/2011 19:49,3.52,,United Kingdom
547734,71053,WHITE METAL LANTERN,9,02/23/2011 16:01,3.63,12672,United Kingdom
549416,21071,VINTAGE BILLBOARD DRINK ME MUG,3,11/21/2011 16:19,1.15,14077,Germany
550313,22178,VICTORIAN GLASS HANGING T-LIGHT,8,06/06/2011 17:07,1.24,13236,United Kingdom
561644,21755,LOVE BUILDING BLOCK WORD,13,07/30/2011 12:50,5.94,12477,France
566340,21071,VINTAGE BILLBOARD DRINK ME MUG,4,11/28/2011 07:23,1.01,12567,United Kingdom
561271,22961,JAM MAKING SET PRINTED,1,01/11/2011 10:08,1.56,14687,United Kingdom
578233,84406B,CREAM CUPID HEARTS COAT HANGER,15,04/14/2011 09:59,2.69,12830,United Kingdom
539093,22197,SMALL POPCORN HOLDER,9,07/02/2011 11:30,0.9,12600,United Kingdom
572673,21929,JUMBO BAG PINK VINTAGE PAISLEY,2,02/16/2011 12:43,2.01,13927,United Kingdom
556833,22178,VICTORIAN GLASS HANGING T-LIGHT,15,08/16/2011 17:49,1.28,12849,Netherlands
579068,23298,SPOTTY BUNTING,2,04/05/2011 10:47,5.43,13869,Germany
579014,22752,SET 7 BABUSHKA NESTING BOXES,15,01/18/2011 13:20,7.72,13850,United Kingdom
542138,22138,BAKING SET 9 PIECE RETROSPOT,13,03/31/2011 07:52,5.63,13498,United Kingdom
553432,22633,HAND WARMER UNION JACK,2,05/17/2011 18:14,1.99,15649,Ireland
578416,21755,LOVE BUILDING BLOCK WORD,9,10/15/2011 18:30,6.55,13298,United Kingdom
559924,21071,VINTAGE BILLBOARD DRINK ME MUG,11,09/07/2011 11:30,1.15,12529,United Kingdom
566460,22960,JAM MAKING SET WITH JARS,5,08/20/2011 17:59,4.74,12864,United Kingdom
572126,20725,LUNCH BAG RED RETROSPOT,2,10/30/2011 12:14,1.5,13222,Spain
559828,23084,RABBIT NIGHT LIGHT,6,12/25/2010 11:04,2.2,13797,United Kingdom
579460,20725,LUNCH BAG RED RETROSPOT,5,07/21/2011 19:48,1.59,13169,United Kingdom
584523,22633,HAND WARMER UNION JACK,8,10/05/2011 07:43,1.73,12958,United Kingdom
585334,22960,JAM MAKING SET WITH JARS,4,05/23/2011 15:30,4.39,14080,Ireland
540925,71053,WHITE METAL LANTERN,9,06/20/2011 07:18,3.84,13193,United Kingdom
575519,84406B,CREAM CUPID HEARTS COAT HANGER,5,04/28/2011 18:35,2.59,13277,United Kingdom
572546,21929,JUMBO BAG PINK VINTAGE PAISLEY,8,11/21/2011 07:15,2.16,13297,United Kingdom
546010,22383,LUNCH BAG SUKI DESIGN,5,08/23/2011 11:35,1.64,13981,United Kingdom
548713,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,1,08/09/2011 09:54,3.69,12429,United Kingdom
566094,21929,JUMBO BAG PINK VINTAGE PAISLEY,6,06/20/2011 07:34,2.3,12546,United Kingdom
577498,22086,PAPER CHAIN KIT 50'S CHRISTMAS,7,07/10/2011 09:44,3.09,13364,United Kingdom
543366,22138,BAKING SET 9 PIECE RETROSPOT,10,02/18/2011 07:49,4.64,13071,France
544501,21755,LOVE BUILDING BLOCK WORD,2,02/11/2011 11:46,5.91,14235,United Kingdom
574748,21929,JUMBO BAG PINK VINTAGE PAISLEY,11,05/08/2011 07:44,1.99,13018,United Kingdom
572047,20727,LUNCH BAG BLACK SKULL.,14,03/06/2011 17:39,1.73,12480,United Kingdom
569739,21754,HOME BUILDING BLOCK WORD,2,08/23/2011 18:39,6.74,14037,United Kingdom
568094,84029E,RED WOOLLY HOTTIE WHITE HEART,2,07/16/2011 10:51,4.28,14022,United Kingdom
576282,22960,JAM MAKING SET WITH JARS,9,03/04/2011 19:37,3.98,12579,United Kingdom
538106,71053,WHITE METAL LANTERN,10,06/29/2011 16:03,3.78,13099,United Kingdom
586548,21754,HOME BUILDING BLOCK WORD,8,12/10/2010 17:45,6.66,13695,United Kingdom
542738,21071,VINTAGE BILLBOARD DRINK ME MUG,10,02/14/2011 14:00,1.14,12848,United Kingdom
572771,22086,PAPER CHAIN KIT 50'S CHRISTMAS,1,06/30/2011 15:28,3.15,13409,United Kingdom
565192,22138,BAKING SET 9 PIECE RETROSPOT,3,08/30/2011 12:46,5.64,14213,Germany
583675,84406B,CREAM CUPID HEARTS COAT HANGER,2,12/11/2010 16:53,2.74,13569,United Kingdom
544441,84029E,RED WOOLLY HOTTIE WHITE HEART,14,01/07/2011 10:34,4.0,13834,France
554302,22752,SET 7 BABUSHKA NESTING BOXES,1,02/15/2011 14:55,8.21,13054,United Kingdom
586834,22960,JAM MAKING SET WITH JARS,1,10/23/2011 13:20,4.47,12406,United Kingdom
569655,21212,PACK OF 72 RETROSPOT CAKE CASES,1,06/12/2011 09:27,0.45,15469,United Kingdom
567374,71053,WHITE METAL LANTERN,1,08/11/2011 11:42,3.45,12528,United Kingdom
547197,84406B,CREAM CUPID HEARTS COAT HANGER,1,07/08/2011 18:30,2.55,13895,United Kingdom
575094,84406B,CREAM CUPID HEARTS COAT HANGER,13,05/23/2011 10:44,2.86,12631,United Kingdom
580577,22197,SMALL POPCORN HOLDER,3,01/28/2011 11:05,0.78,14299,United Kingdom
579515,71053,WHITE METAL LANTERN,7,10/18/2011 08:00,3.7,12419,United Kingdom
577720,71053,WHITE METAL LANTERN,4,01/19/2011 17:21,3.61,,Belgium
577333,84029E,RED WOOLLY HOTTIE WHITE HEART,8,05/05/2011 10:51,4.06,13196,United Kingdom
565034,21755,LOVE BUILDING BLOCK WORD,2,09/05/2011 09:38,6.64,14156,United Kingdom
538249,22383,LUNCH BAG SUKI DESIGN,1,08/02/2011 19:01,1.83,13146,United Kingdom
571448,23203,JUMBO BAG DOILEY PATTERNS,8,02/07/2011 18:49,2.05,13374,United Kingdom
544015,23298,SPOTTY BUNTING,3,05/06/2011 15:14,5.19,14076,Ireland
547760,21754,HOME BUILDING BLOCK WORD,7,05/10/2011 13:35,6.03,12672,United Kingdom
551282,22197,SMALL POPCORN HOLDER,10,06/29/2011 13:44,0.92,13362,Ireland
579822,21212,PACK OF 72 RETROSPOT CAKE CASES,5,06/13/2011 10:23,0.43,13536,United Kingdom
580011,21071,VINTAGE BILLBOARD DRINK ME MUG,1,06/21/2011 08:05,1.1,12768,Portugal
584691,85099B,JUMBO BAG RED RETROSPOT,14,08/04/2011 16:19,2.24,12847,United Kingdom
558650,21929,JUMBO BAG PINK VINTAGE PAISLEY,3,10/27/2011 16:47,2.11,13191,Netherlands
567611,22960,JAM MAKING SET WITH JARS,3,09/01/2011 12:41,4.07,14549,United Kingdom
546495,22197,SMALL POPCORN HOLDER,15,07/11/2011 10:41,0.86,13304,United Kingdom
557453,21212,PACK OF 72 RETROSPOT CAKE CASES,3,04/17/2011 10:25,0.46,13373,United Kingdom
559522,71053,WHITE METAL LANTERN,11,11/09/2011 10:29,3.05,13208,United Kingdom
582573,22197,SMALL POPCORN HOLDER,6,03/16/2011 13:14,0.85,15330,United Kingdom
568894,23084,RABBIT NIGHT LIGHT,11,04/30/2011 16:59,2.18,12669,Germany
586762,21931,JUMBO STORAGE BAG SUKI,7,05/11/2011 14:43,2.09,13525,United Kingdom
C570949,23298,SPOTTY BUNTING,-13,11/12/2011 14:02,5.69,12490,United Kingdom
545901,21754,HOME BUILDING BLOCK WORD,1,06/23/2011 19:10,6.23,12508,United Kingdom
553923,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,15,12/15/2010 16:25,4.27,13521,United Kingdom
542996,21730,GLASS STAR FROSTED T-LIGHT HOLDER,8,07/14/2011 08:33,4.19,,United Kingdom
569242,84029E,RED WOOLLY HOTTIE WHITE HEART,12,09/13/2011 08:42,3.61,13311,United Kingdom
550354,20725,LUNCH BAG RED RETROSPOT,7,03/02/2011 16:47,1.67,13085,United Kingdom
561579,84879,ASSORTED COLOUR BIRD ORNAMENT,6,03/28/2011 14:46,1.63,12441,United Kingdom
537540,20727,LUNCH BAG BLACK SKULL.,15,11/15/2011 07:13,1.86,13150,United Kingdom
538498,21755,LOVE BUILDING BLOCK WORD,10,11/10/2011 11:54,5.36,12767,United Kingdom
552929,23203,JUMBO BAG DOILEY PATTERNS,4,10/29/2011 14:05,2.06,14186,United Kingdom
544086,21755,LOVE BUILDING BLOCK WORD,7,05/26/2011 19:16,6.0,13334,Belgium
578771,22178,VICTORIAN GLASS HANGING T-LIGHT,1,11/24/2011 13:41,1.27,12606,France
569316,21755,LOVE BUILDING BLOCK WORD,6,02/07/2011 13:00,6.77,16161,United Kingdom
581453,22086,PAPER CHAIN KIT 50'S CHRISTMAS,3,12/29/2010 12:39,3.31,15958,United Kingdom
558364,21071,VINTAGE BILLBOARD DRINK ME MUG,5,11/16/2011 08:32,1.0,12386,United Kingdom
584360,23203,JUMBO BAG DOILEY PATTERNS,1,11/07/2011 19:30,2.01,13340,United Kingdom
548350,21755,LOVE BUILDING BLOCK WORD,12,04/28/2011 14:05,6.75,13275,United Kingdom
562525,23298,SPOTTY BUNTING,9,03/28/2011 19:31,4.49,16194,United Kingdom
564543,21730,GLASS STAR FROSTED T-LIGHT HOLDER,1,08/07/2011 11:19,4.86,14552,United Kingdom
583997,85099B,JUMBO BAG RED RETROSPOT,9,08/15/2011 17:41,1.95,15870,United Kingdom
583841,85099B,JUMBO BAG RED RETROSPOT,18,06/15/2011 07:11,1.94,13337,United Kingdom
552261,85099B,JUMBO BAG RED RETROSPOT,1,08/03/2011 15:37,2.29,16091,United Kingdom
560575,21931,JUMBO STORAGE BAG SUKI,4,08/08/2011 07:28,2.07,14954,United Kingdom
559460,22961,JAM MAKING SET PRINTED,6,04/22/2011 07:08,1.32,15080,United Kingdom
571419,84029E,RED WOOLLY HOTTIE WHITE HEART,5,03/19/2011 11:11,4.08,14451,Germany
559985,23203,JUMBO BAG DOILEY PATTERNS,10,02/04/2011 09:34,2.39,13735,United Kingdom
538901,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,07/13/2011 13:25,2.88,13660,Ireland
549151,21931,JUMBO STORAGE BAG SUKI,6,05/06/2011 08:58,2.05,14491,Germany
558720,21071,VINTAGE BILLBOARD DRINK ME MUG,4,06/25/2011 18:43,1.21,14139,Germany
536756,22961,JAM MAKING SET PRINTED,1,03/16/2011 12:07,1.63,12632,United Kingdom
548858,71053,WHITE METAL LANTERN,9,11/20/2011 13:04,3.21,12836,France
539151,20725,LUNCH BAG RED RETROSPOT,11,04/30/2011 07:19,1.74,13638,United Kingdom
571217,23084,RABBIT NIGHT LIGHT,14,03/30/2011 14:46,1.97,13829,Germany
564467,22960,JAM MAKING SET WITH JARS,5,03/27/2011 19:49,4.6,15862,United Kingdom
567267,22138,BAKING SET 9 PIECE RETROSPOT,6,11/06/2011 10:49,5.68,12765,United Kingdom
538783,84406B,CREAM CUPID HEARTS COAT HANGER,8,03/22/2011 18:11,2.56,12979,United Kingdom
561341,22961,JAM MAKING SET PRINTED,7,05/26/2011 09:45,1.59,12627,Germany
568238,20727,LUNCH BAG BLACK SKULL.,17,04/07/2011 18:17,1.74,12463,France
571656,22197,SMALL POPCORN HOLDER,10,05/11/2011 11:58,0.78,13610,United Kingdom
C551670,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,-5,09/11/2011 08:47,3.53,13149,France
573397,23203,JUMBO BAG DOILEY PATTERNS,8,02/09/2011 15:04,2.34,16531,United Kingdom
567909,22138,BAKING SET 9 PIECE RETROSPOT,1,10/07/2011 07:19,4.66,12805,United Kingdom
576876,84406B,CREAM CUPID HEARTS COAT HANGER,12,10/17/2011 14:43,2.82,13182,United Kingdom
566217,22752,SET 7 BABUSHKA NESTING BOXES,14,08/31/2011 14:18,8.18,13283,Germany
583456,21730,GLASS STAR FROSTED T-LIGHT HOLDER,7,10/09/2011 15:46,4.54,13369,United Kingdom
563125,23084,RABBIT NIGHT LIGHT,10,05/13/2011 10:33,2.18,12554,United Kingdom
564768,22752,SET 7 BABUSHKA NESTING BOXES,8,06/20/2011 10:45,7.14,14727,United Kingdom
565292,22633,HAND WARMER UNION JACK,1,03/13/2011 17:54,1.97,13718,Netherlands
C561845,21929,JUMBO BAG PINK VINTAGE PAISLEY,-4,05/04/2011 08:18,2.33,13301,Ireland
568579,20727,LUNCH BAG BLACK SKULL.,2,09/22/2011 10:56,1.75,14550,United Kingdom
571861,20725,LUNCH BAG RED RETROSPOT,1,03/17/2011 17:57,1.53,12517,France
540406,21212,PACK OF 72 RETROSPOT CAKE CASES,10,03/18/2011 17:39,0.48,13255,United Kingdom
572441,23203,JUMBO BAG DOILEY PATTERNS,4,01/26/2011 17:36,2.15,13750,United Kingdom
576844,22633,HAND WARMER UNION JACK,6,03/28/2011 14:23,2.04,13084,Ireland
568266,22632,HAND WARMER RED POLKA DOT,11,03/30/2011 14:59,2.07,13055,Netherlands
537548,22197,SMALL POPCORN HOLDER,8,10/01/2011 11:48,0.87,13150,United Kingdom
544855,20725,LUNCH BAG RED RETROSPOT,5,05/27/2011 11:08,1.6,14176,Germany
559747,21071,VINTAGE BILLBOARD DRINK ME MUG,13,11/12/2011 07:00,1.11,13094,United Kingdom
587364,21755,LOVE BUILDING BLOCK WORD,1,01/10/2011 11:55,6.38,15304,United Kingdom
557836,20725,LUNCH BAG RED RETROSPOT,9,03/27/2011 18:15,1.84,13815,United Kingdom
553739,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,5,11/26/2011 11:06,3.76,12602,United Kingdom
558165,22086,PAPER CHAIN KIT 50'S CHRISTMAS,13,05/28/2011 15:50,2.83,13029,United Kingdom
541076,22961,JAM MAKING SET PRINTED,20,05/27/2011 14:01,1.44,13270,United Kingdom
